Id,neighborhood,larger_neighborhood,Name, Population,Median Household Income,Median Home Value,Percent Bachelors Degree,Median Rent,Percent Public Transportation to Work,Percent White Non-Hispanic, Housing Units,Percent Renter Occupied,Percent Occupied Structure w 3-4 Units,Percent Occupied Structure w 5+ Units,Percent Households w 3 Vehicles,Percent Households w 4+ Vehicles,"Percent Families, Married w Children Under 18", Total Households,Year,tract_id,median_houseprice_with_imputation,median_rent_with_imputation,median_income_by_year,median_housevalue_by_year,median_income_40th_perc_by_year,median_housevalue_40th_perc_by_year,Education_Attainment_Bachelors_Degree,increase_in_edu_attainment,increase_in_edu_attainment_top_3rd_percentile_by_year,increase_in_median_housevalue,increase_in_housevalue_top_3rd_percentile_by_year,def_1,median_income_40_percent_by_year,increase_in_median_rent,median_of_increase_in_rent_by_year,housevalue_distribution_current_year,housevalue_distribution_past_year,def_2,workers_taking_transit,increase_in_workers_taking_transit,dwelling_units_with_5+_units,increase_in_dwelling_units_with_5_plus_units,dwelling_units_with_3-4_units,increase_in_dwelling_units_with_3_4_units,renter_occupied,increase_in_renter_occupied,households_with_3_plus_cars,decrease_in_households_with_3_plus_cars,married_couples_with_children,decrease_in_households_with_children,non_hispanic_whites,decrease_in_non_hispanic_whites,def3
530330020001,Roosevelt,North Seattle,BG0020001,1514,74512,416184,33.39,940,17.31,77.01,806,29.66,0,27.79,8.84,3.4,31.84,772,2010,5303300200,416184,940,69886.5,418602,62272.6,389955.6,506,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,262,None,224,None,0,None,239,None,94,None,246,None,1166,None,None
530330020002,Maple Leaf,Northgate,BG0020002,980,68160,380519,45.44,944,16.67,78.67,457,28.77,0,10.28,8.9,3.2,30.77,771,2010,5303300200,380519,944,69886.5,418602,62272.6,389955.6,445,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,163,None,47,None,0,None,131,None,94,None,237,None,771,None,None
530330020003,Maple Leaf,Northgate,BG0020003,912,97240,405785,45.27,1352,13.81,84.43,416,12.91,1.92,11.06,8.86,3.29,38.56,769,2010,5303300200,405785,1352,69886.5,418602,62272.6,389955.6,413,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,126,None,46,None,8,None,54,None,93,None,297,None,770,None,None
530330021001,Matthews Beach,Lake City,BG0021001,1506,85636,430827,42.37,1289,13.74,84.53,659,11.29,0,9.1,16.38,3.02,45.45,768,2010,5303300210,430827,1289,69886.5,418602,62272.6,389955.6,638,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,207,None,60,None,0,None,74,None,149,None,349,None,1273,None,None
530330021002,Maple Leaf,Northgate,BG0021002,897,68207,369014,34.04,723,17.84,75.36,427,32.68,2.11,41.22,16.34,2.93,42.73,765,2010,5303300210,369014,723,69886.5,418602,62272.6,389955.6,305,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,160,None,176,None,9,None,140,None,147,None,327,None,676,None,None
530330021003,Maple Leaf,Northgate,BG0021003,1404,73796,396277,37.11,863,22.77,71.15,684,37.25,9.06,18.57,16.28,2.97,24.36,764,2010,5303300210,396277,863,69886.5,418602,62272.6,389955.6,521,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,320,None,127,None,62,None,255,None,147,None,186,None,999,None,None
530330022001,Matthews Beach,Lake City,BG0022001,1485,128175,590210,32.26,1601,9.82,81.68,606,10.07,0,1.65,15.53,1.02,44.42,763,2010,5303300220,590210,1601,69886.5,418602,62272.6,389955.6,479,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,146,None,10,None,0,None,61,None,126,None,339,None,1213,None,None
530330022002,Matthews Beach,Lake City,BG0022002,1416,88571,436842,29.13,1371,15.79,79.73,591,25.09,0,0,15.41,1.08,25.06,762,2010,5303300220,436842,1371,69886.5,418602,62272.6,389955.6,412,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,224,None,0,None,0,None,148,None,125,None,191,None,1129,None,None
530330022003,Sand Point,North Seattle,BG0022003,1255,117188,622093,33.02,1015,4.65,78.25,553,13.41,0,1.09,15.33,1.15,34.55,760,2010,5303300220,622093,1015,69886.5,418602,62272.6,389955.6,414,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,58,None,6,None,0,None,74,None,126,None,263,None,982,None,None
530330022004,Sand Point,North Seattle,BG0022004,1130,122426,801768,38.59,1109,10.39,84.16,521,13.76,0,19.96,15.48,1.08,38.03,760,2010,5303300220,801768,1109,69886.5,418602,62272.6,389955.6,436,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,117,None,104,None,0,None,72,None,126,None,289,None,951,None,None
530330024001,View Ridge,North Seattle,BG0024001,959,82843,526724,45.12,1435,15.07,86.34,398,21.61,0,0,6.77,4.69,37.63,760,2010,5303300240,526724,1435,69886.5,418602,62272.6,389955.6,433,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,145,None,0,None,0,None,86,None,87,None,286,None,828,None,None
530330024002,Bryant,North Seattle,BG0024002,811,71272,476471,46.24,896,24.07,76.08,396,61.15,9.34,48.74,6.82,4.72,43.22,757,2010,5303300240,476471,896,69886.5,418602,62272.6,389955.6,375,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,195,None,193,None,37,None,242,None,88,None,327,None,617,None,None
530330024003,Ravenna,North Seattle,BG0024003,1202,113949,457241,34.38,1642,15.74,82.61,500,12.32,0,2.6,6.68,4.8,44.29,756,2010,5303300240,457241,1642,69886.5,418602,62272.6,389955.6,413,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,189,None,13,None,0,None,62,None,87,None,335,None,993,None,None
530330025001,Roosevelt,North Seattle,BG0025001,1404,105435,468598,51.77,1263,19.37,79.13,626,12.88,0,0,15.05,5.35,40.51,755,2010,5303300250,468598,1263,69886.5,418602,62272.6,389955.6,727,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,272,None,0,None,0,None,81,None,154,None,306,None,1111,None,None
530330025002,Roosevelt,North Seattle,BG0025002,1398,101689,467925,39.03,1264,29.78,81.97,674,41.27,7.57,9.35,14.99,5.26,44.25,751,2010,5303300250,467925,1264,69886.5,418602,62272.6,389955.6,546,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,416,None,63,None,51,None,278,None,153,None,332,None,1146,None,None
530330026001,Roosevelt,North Seattle,BG0026001,1054,84722,460305,45.34,944,27.56,81.69,477,46.46,0,22.64,7.08,2.21,53.75,743,2010,5303300260,460305,944,69886.5,418602,62272.6,389955.6,478,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,290,None,108,None,0,None,222,None,69,None,399,None,861,None,None
530330026002,Roosevelt,North Seattle,BG0026002,1294,132031,561484,47.71,1188,26.78,86.94,538,17.27,1.12,0.93,7.1,2.11,33.79,742,2010,5303300260,561484,1188,69886.5,418602,62272.6,389955.6,617,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,347,None,5,None,6,None,93,None,69,None,251,None,1125,None,None
530330026003,Roosevelt,North Seattle,BG0026003,1333,94037,485593,46.15,1139,15.27,78.17,625,32.58,0.64,24.96,6.79,1.92,46.21,742,2010,5303300260,485593,1139,69886.5,418602,62272.6,389955.6,615,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,204,None,156,None,4,None,204,None,64,None,343,None,1042,None,None
530330026004,Roosevelt,North Seattle,BG0026004,979,114183,499083,34.44,1057,15.6,79.98,412,11.96,9.95,0.73,6.87,2.04,47.73,736,2010,5303300260,499083,1057,69886.5,418602,62272.6,389955.6,337,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,153,None,3,None,41,None,49,None,66,None,351,None,783,None,None
530330027001,Roosevelt,North Seattle,BG0027001,1426,83367,441353,39.89,1102,27.61,83.87,635,36.82,0,28.82,9.17,3.6,15.61,736,2010,5303300270,441353,1102,69886.5,418602,62272.6,389955.6,569,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,394,None,183,None,0,None,234,None,93,None,115,None,1196,None,None
530330027002,Green Lake,North Seattle,BG0027002,1340,113315,524784,43.31,1193,14.45,82.54,576,10.58,0.87,0,8.72,3.71,40.37,735,2010,5303300270,524784,1193,69886.5,418602,62272.6,389955.6,580,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,194,None,0,None,5,None,61,None,91,None,297,None,1106,None,None
530330027003,Green Lake,North Seattle,BG0027003,1084,79583,646000,29.76,1192,20.32,81.92,521,42.68,9.41,26.3,8.79,3.77,35.71,730,2010,5303300270,646000,1192,69886.5,418602,62272.6,389955.6,323,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,220,None,137,None,49,None,222,None,92,None,261,None,888,None,None
530330027004,Green Lake,North Seattle,BG0027004,1439,97601,541244,37.59,1292,9.15,81.31,676,27.03,7.1,15.24,8.59,3.66,27.9,730,2010,5303300270,541244,1292,69886.5,418602,62272.6,389955.6,541,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,132,None,103,None,48,None,183,None,90,None,204,None,1170,None,None
530330028001,Green Lake,North Seattle,BG0028001,1189,74277,474000,44.8,1047,16.4,84.86,563,29.65,2.31,12.79,14.55,1.11,45.27,727,2010,5303300280,474000,1047,69886.5,418602,62272.6,389955.6,533,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,195,None,72,None,13,None,167,None,114,None,329,None,1009,None,None
530330028002,Green Lake,North Seattle,BG0028002,896,70486,487662,42.8,975,16.09,83.48,457,27.04,1.75,11.16,14.69,1.17,48.69,726,2010,5303300280,487662,975,69886.5,418602,62272.6,389955.6,383,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,144,None,51,None,8,None,124,None,115,None,353,None,748,None,None
530330028003,Green Lake,North Seattle,BG0028003,985,85307,462037,46.49,1154,31.3,83.05,551,59.96,5.44,37.75,14.51,1.55,9.03,722,2010,5303300280,462037,1154,69886.5,418602,62272.6,389955.6,458,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,308,None,208,None,30,None,330,None,116,None,65,None,818,None,None
530330028004,Green Lake,North Seattle,BG0028004,1411,91168,436555,51.8,1286,18.28,77.53,658,40.32,4.71,17.02,14.56,1.12,36.21,719,2010,5303300280,436555,1286,69886.5,418602,62272.6,389955.6,731,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,258,None,112,None,31,None,265,None,113,None,260,None,1094,None,None
530330029001,Whittier Heights,Ballard,BG0029001,1393,78875,442750,27.15,649,13.79,83.49,650,31.66,1.08,32.46,8.08,2.91,27.83,718,2010,5303300290,442750,649,69886.5,418602,62272.6,389955.6,378,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,192,None,211,None,7,None,206,None,79,None,200,None,1163,None,None
530330029002,Greenwood,North Seattle,BG0029002,1416,114224,533154,40.11,1367,7.79,87.99,645,15.84,0,1.71,8,3.04,58.84,718,2010,5303300290,533154,1367,69886.5,418602,62272.6,389955.6,568,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,110,None,11,None,0,None,102,None,79,None,422,None,1246,None,None
530330029003,Whittier Heights,Ballard,BG0029003,1368,102539,450282,40.37,1156,18.6,84.36,628,28.21,0.64,17.68,8.18,3.17,42.43,715,2010,5303300290,450282,1156,69886.5,418602,62272.6,389955.6,552,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,254,None,111,None,4,None,177,None,81,None,303,None,1154,None,None
530330030001,Whittier Heights,Ballard,BG0030001,1604,93932,448519,47.19,1129,12.43,85.66,710,16.14,2.11,0,10.52,0.86,39.34,714,2010,5303300300,448519,1129,69886.5,418602,62272.6,389955.6,757,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,199,None,0,None,15,None,115,None,81,None,281,None,1374,None,None
530330030002,Whittier Heights,Ballard,BG0030002,1332,79974,438835,31.79,1270,13.37,83.18,594,32.05,5.56,6.4,10.16,1.05,40.54,713,2010,5303300300,438835,1270,69886.5,418602,62272.6,389955.6,423,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,178,None,38,None,33,None,190,None,79,None,289,None,1108,None,None
530330030003,Whittier Heights,Ballard,BG0030003,1407,81926,467296,36.77,912,16.65,86.64,624,33.56,7.53,11.54,10.35,0.83,36.18,712,2010,5303300300,467296,912,69886.5,418602,62272.6,389955.6,517,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,234,None,72,None,47,None,209,None,80,None,258,None,1219,None,None
530330030004,Whittier Heights,Ballard,BG0030004,1294,88542,465847,40.02,1092,10.26,83.38,574,21.73,3.14,4.88,10.5,0.92,56.92,711,2010,5303300300,465847,1092,69886.5,418602,62272.6,389955.6,518,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,133,None,28,None,18,None,125,None,82,None,405,None,1079,None,None
530330031001,Loyal Heights,Ballard,BG0031001,1149,68134,446667,44.04,449,9.57,87.21,492,13.57,0,17.68,17.95,5.43,29.97,711,2010,5303300310,446667,449,69886.5,418602,62272.6,389955.6,506,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,110,None,87,None,0,None,67,None,167,None,213,None,1002,None,None
530330031002,Sunset Hill,Ballard,BG0031002,1110,91021,471212,55.37,967,13.92,89.1,515,12.83,0,4.47,18.04,5.41,35.84,706,2010,5303300310,471212,967,69886.5,418602,62272.6,389955.6,615,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,155,None,23,None,0,None,66,None,165,None,253,None,989,None,None
530330031003,Loyal Heights,Ballard,BG0031003,1284,111638,495385,48.62,803,31.63,83.8,561,32.36,8.56,19.07,17.82,5.45,43.55,704,2010,5303300310,495385,803,69886.5,418602,62272.6,389955.6,624,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,406,None,107,None,48,None,182,None,163,None,307,None,1076,None,None
530330031004,Sunset Hill,Ballard,BG0031004,1393,114195,490948,25.78,1154,12.92,88.73,582,11.21,0,0,18.08,5.43,43.18,704,2010,5303300310,490948,1154,69886.5,418602,62272.6,389955.6,359,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,180,None,0,None,0,None,65,None,165,None,304,None,1236,None,None
530330031005,Sunset Hill,Ballard,BG0031005,1283,89224,581301,31.48,908,15.87,88.23,576,3.41,0,2.43,17.95,5.57,37.16,701,2010,5303300310,581301,908,69886.5,418602,62272.6,389955.6,404,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,204,None,14,None,0,None,20,None,165,None,260,None,1132,None,None
530330032001,Sunset Hill,Ballard,BG0032001,919,99275,398077,49.92,775,30.2,89.99,467,31.84,0,40.04,4.48,1.12,28.32,698,2010,5303300320,398077,775,69886.5,418602,62272.6,389955.6,459,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,278,None,187,None,0,None,149,None,39,None,198,None,827,None,None
530330032002,Adams,Ballard,BG0032002,1146,58884,404412,43.86,840,19.05,82.2,674,68.8,13.2,41.39,4.52,1.25,18.45,696,2010,5303300320,404412,840,69886.5,418602,62272.6,389955.6,503,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,218,None,279,None,89,None,464,None,40,None,128,None,942,None,None
530330032003,Interbay,Downtown,BG0032003,1102,62955,417204,48.92,824,32.53,84.94,710,64.23,21.13,57.89,4.47,1.34,33.33,694,2010,5303300320,417204,824,69886.5,418602,62272.6,389955.6,539,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,358,None,411,None,150,None,456,None,40,None,231,None,936,None,None
530330032004,Sunset Hill,Ballard,BG0032004,1114,50068,522917,34.05,778,22.17,87.16,750,75.46,9.87,63.47,4.77,1.12,16.81,693,2010,5303300320,522917,778,69886.5,418602,62272.6,389955.6,379,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,247,None,476,None,74,None,566,None,41,None,116,None,971,None,None
530330032005,Sunset Hill,Ballard,BG0032005,720,97222,572266,45.11,1231,12,88.19,326,37.1,0,19.63,4.52,1.29,35.86,691,2010,5303300320,572266,1231,69886.5,418602,62272.6,389955.6,325,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,86,None,64,None,0,None,121,None,40,None,248,None,635,None,None
530330032006,Sunset Hill,Ballard,BG0032006,1567,59135,659962,33.18,1112,26.41,91.58,839,33.59,4.41,25.15,4.67,1.3,36.12,691,2010,5303300320,659962,1112,69886.5,418602,62272.6,389955.6,520,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,414,None,211,None,37,None,282,None,41,None,250,None,1435,None,None
530330032007,Sunset Hill,Ballard,BG0032007,1115,102331,513194,16.27,625,7.7,87.98,484,4.69,0,7.44,4.48,1.07,50.18,691,2010,5303300320,513194,625,69886.5,418602,62272.6,389955.6,181,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,86,None,36,None,0,None,23,None,38,None,347,None,981,None,None
530330033001,Whittier Heights,Ballard,BG0033001,1178,112632,468092,29.89,978,12.6,88.2,553,16.23,2.17,4.34,8.02,2.05,54.92,688,2010,5303300330,468092,978,69886.5,418602,62272.6,389955.6,352,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,148,None,24,None,12,None,90,None,69,None,378,None,1039,None,None
530330033002,Whittier Heights,Ballard,BG0033002,1109,67817,452174,32.21,1119,16.36,82.96,542,50.1,10.15,11.62,7.8,1.95,26.2,688,2010,5303300330,452174,1119,69886.5,418602,62272.6,389955.6,357,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,181,None,63,None,55,None,272,None,67,None,180,None,920,None,None
530330033003,Whittier Heights,Ballard,BG0033003,1694,58448,436719,42.2,877,28.68,79.58,974,69.52,17.35,32.75,7.81,2.06,3.8,686,2010,5303300330,436719,877,69886.5,418602,62272.6,389955.6,715,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,486,None,319,None,169,None,677,None,68,None,26,None,1348,None,None
530330033004,Loyal Heights,Ballard,BG0033004,1178,64871,438776,31.34,834,33.18,80.81,671,77.15,24.89,38.75,7.98,2.19,6.42,683,2010,5303300330,438776,834,69886.5,418602,62272.6,389955.6,369,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,391,None,260,None,167,None,518,None,70,None,44,None,952,None,None
530330033005,Whittier Heights,Ballard,BG0033005,1065,89680,479839,34.5,877,19.02,84.6,479,51.19,2.3,18.37,7.81,2.39,32.78,682,2010,5303300330,479839,877,69886.5,418602,62272.6,389955.6,367,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,203,None,88,None,11,None,245,None,69,None,224,None,901,None,None
530330034001,West Woodland,Ballard,BG0034001,1140,92226,549033,37.49,858,7.71,86.58,540,24.36,10.93,4.81,8.84,1.96,40.53,681,2010,5303300340,549033,858,69886.5,418602,62272.6,389955.6,427,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,88,None,26,None,59,None,132,None,73,None,276,None,987,None,None
530330034002,Whittier Heights,Ballard,BG0034002,1139,102083,529412,45.1,900,9.49,89.2,525,27.13,0,15.81,8.91,1.78,43.49,681,2010,5303300340,529412,900,69886.5,418602,62272.6,389955.6,514,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,108,None,83,None,0,None,142,None,73,None,296,None,1016,None,None
530330034003,West Woodland,Ballard,BG0034003,1023,81863,536111,35.37,877,14.29,85.04,478,29.07,10.25,9.83,8.81,1.98,38.22,681,2010,5303300340,536111,877,69886.5,418602,62272.6,389955.6,362,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,146,None,47,None,49,None,139,None,73,None,260,None,870,None,None
530330035001,Green Lake,North Seattle,BG0035001,1402,94712,589199,41.54,1006,20.95,88.02,685,29.64,4.09,11.39,4.56,2.58,38.46,674,2010,5303300350,589199,1006,69886.5,418602,62272.6,389955.6,582,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,294,None,78,None,28,None,203,None,48,None,259,None,1234,None,None
530330035002,Green Lake,North Seattle,BG0035002,1335,94551,597500,39.59,856,17.27,87.49,671,48.15,11.18,17.29,4.46,2.46,50.52,674,2010,5303300350,597500,856,69886.5,418602,62272.6,389955.6,529,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,231,None,116,None,75,None,323,None,47,None,341,None,1168,None,None
530330035003,Fremont,North Seattle,BG0035003,1199,75926,530822,31.89,825,10.43,85.65,554,53.73,4.87,36.28,4.51,2.75,39.78,671,2010,5303300350,530822,825,69886.5,418602,62272.6,389955.6,382,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,125,None,201,None,27,None,298,None,48,None,267,None,1027,None,None
530330036001,Green Lake,North Seattle,BG0036001,1268,53322,398246,51.28,905,12.81,78.94,684,78.95,10.38,56.43,4.8,1.24,53.85,669,2010,5303300360,398246,905,69886.5,418602,62272.6,389955.6,650,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,162,None,386,None,71,None,540,None,40,None,360,None,1001,None,None
530330036002,Green Lake,North Seattle,BG0036002,1282,62320,447541,46.68,885,19.58,79.1,847,71.57,12.99,67.89,4.65,1.26,0,667,2010,5303300360,447541,885,69886.5,418602,62272.6,389955.6,598,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,251,None,575,None,110,None,606,None,39,None,0,None,1014,None,None
530330036003,Green Lake,North Seattle,BG0036003,1293,121923,584722,44.1,625,17.95,82.37,583,34.52,0,6,4.8,1.25,35.59,665,2010,5303300360,584722,625,69886.5,418602,62272.6,389955.6,570,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,232,None,35,None,0,None,201,None,40,None,237,None,1065,None,None
530330036004,Green Lake,North Seattle,BG0036004,1829,65317,494681,47.27,968,27.62,80.21,1247,72.68,11.07,67.2,4.69,1.41,29.95,665,2010,5303300360,494681,968,69886.5,418602,62272.6,389955.6,865,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,505,None,838,None,138,None,906,None,40,None,199,None,1467,None,None
530330038001,Bryant,North Seattle,BG0038001,1097,107227,569973,37.79,615,17.43,80.86,547,14.64,3.11,13.16,5.4,1.35,55.49,664,2010,5303300380,569973,615,69886.5,418602,62272.6,389955.6,415,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,191,None,72,None,17,None,80,None,45,None,368,None,887,None,None
530330038002,Ravenna,North Seattle,BG0038002,961,94104,547316,31.38,672,17.06,78.36,405,15.78,0,13.33,5.09,1.27,56.83,662,2010,5303300380,547316,672,69886.5,418602,62272.6,389955.6,302,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,164,None,54,None,0,None,64,None,42,None,376,None,753,None,None
530330039001,Bryant,North Seattle,BG0039001,1677,62708,457203,22.38,727,9.88,75.13,753,26.04,2.66,18.46,10.31,3.62,36.3,661,2010,5303300390,457203,727,69886.5,418602,62272.6,389955.6,375,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,166,None,139,None,20,None,196,None,92,None,240,None,1260,None,None
530330039002,Windermere,North Seattle,BG0039002,1095,124444,578323,31.04,1468,4.19,80.09,438,26.74,0,0,10.47,3.26,53.94,660,2010,5303300390,578323,1468,69886.5,418602,62272.6,389955.6,340,0,0,0,0,None,27954.6,0,0,topHalf,None,NotCurrentlyGentrifying,46,None,0,None,0,None,117,None,91,None,356,None,877,None,None
530330040001,Windermere,North Seattle,BG0040001,1701,74557,371635,25.11,866,17.66,72.19,991,26.43,5.05,54.09,7.73,0,30.39,659,2010,5303300400,371635,866,69886.5,418602,62272.6,389955.6,427,0,0,0,0,None,27954.6,0,0,bottomHalf,None,NotCurrentlyGentrifying,300,None,536,None,50,None,262,None,51,None,200,None,1228,None,None
